d1,d2,d3,L,a,b
0.0316062159558,0.416254180156,0.00115386893617,42.1720260843,1.93296921134,-23.4033644812
0.00581567161335,0.084218418904,0.03397292869,49.583853335,-8.57640157939,-26.5113192461
0.0202007672358,0.567673800595,0.0291373128413,36.8033186661,52.3509770446,-38.318929043
0.0301058802807,0.269185109366,0.0204210592113,34.1427392269,-18.3364079796,-39.7832716973
0.0168805203577,0.398157616557,0.00902648270191,56.0212808652,22.2991280489,-46.0294786767
0.047783706068,0.503882173153,0.03939405421,17.6246008835,-20.348451833,0.649840858183
0.0275988331817,0.429286799083,0.0210749916776,30.2673268288,-5.38777889955,-41.9246001274
0.0227429856677,0.666909203841,0.0166454648754,53.1025366918,-29.90472725,-15.9756636834
0.0392260876508,0.176905001441,0.0340683122707,10.7631981221,22.4397258172,-0.992338234399
0.0231738066422,0.766035779066,0.0215396704347,42.6166897854,24.5221912548,-15.0199907534
0.022484464216,0.384278868822,0.0154892228042,40.2148448137,57.8200548514,-56.4073895703
0.0419521799916,0.437133108686,0.039213156888,9.90103688906,-12.239375781,-25.8827812731
0.041158521145,0.49397265295,0.00480361370147,32.3967596986,-6.94832045005,-11.6861350784
0.00273696909064,0.964153796311,0.0158712639957,75.0592191022,0.0139914282805,-14.3792859856
0.0308223756368,0.790069976671,0.0491624809371,14.2994889009,11.0595814727,-14.2616661142
0.0377090708237,0.702558675019,0.0223415355278,31.5809841633,3.22270929799,-24.4912246081
0.0424467749317,0.0785487439296,0.0372027934501,3.90614230576,42.755422747,-47.9072980307
0.0459882750805,0.591995614707,0.000955236866906,24.5714642912,3.77675713045,-19.3279644304
0.0227030434698,0.231624538741,0.0247428766523,23.9912673738,62.3248206723,-77.9486438773
0.038007422785,0.690391131135,0.00433152165002,34.961100884,1.5983880899,-21.0653737788
0.0238020721762,0.251253567491,0.0243212026265,29.5745268905,40.3040525997,-74.2383892211
0.0403500377741,0.655253741379,0.0126503591957,30.4298826288,-21.9240158356,-14.5567151459
0.0185869226098,0.806268448507,0.0360991413164,32.3446249351,0.420742444279,-20.8813485088
0.044043852632,0.191055030605,0.00262539398093,24.4553428226,7.39513617391,-20.4752215426
0.0446690634868,0.0264058543653,0.0206631935713,6.3367796923,5.72677632879,-17.2622099363
0.0465546200605,0.41688201285,0.0344185262192,6.26089075667,35.5898414948,-48.7032001726
0.00354340763725,0.798717409252,0.00467483844824,92.3990528628,-5.78132247988,-4.29974727956
0.0440388801389,0.505349922652,0.0239162873445,27.7314507229,-19.2415080339,-1.39031246494
0.0453526412114,0.935681124645,0.00842775001727,24.2505235186,7.93093592165,-17.3916246084
0.0147581425831,0.183237117819,0.0447313958995,15.2873871944,15.9470119626,-16.3643603138
0.0318301880308,0.0222000935443,0.0436272489488,2.88086672744,3.01599352524,-11.1941480802
0.0170475924728,0.178022521813,0.0335082045692,25.7128643308,20.3454300045,-10.8877018868
0.0240353997591,0.922963006285,0.0159100800902,48.4943916162,6.13870984598,-15.15669759
0.00443319925763,0.382920961568,0.049513113383,20.2957739472,17.7950155243,-33.3020104214
0.0175640260428,0.792204882462,0.0333524421838,35.1409544799,8.90563388532,-18.2714005894
0.0381134687502,0.797560858724,0.00139707467879,33.8006045528,2.20439755971,-20.0657256605
0.000322395248355,0.815943749715,0.042031280984,34.2704706961,-0.432928425335,-20.364192052
0.0170018307782,0.907410619896,0.0309696517546,41.5518012592,-0.87778191305,-14.9535351977
0.00636295184724,0.66380039696,0.00605970474378,88.8137344362,-7.93509876367,-6.00073230716
0.0103263130861,0.918968155456,0.0183374035386,63.9621652874,7.32506860286,-13.010194523
0.00258322969143,0.546383805804,0.0373367836627,37.0264572713,14.9012746866,-26.0340297042
0.0181755517219,0.907140906667,0.0210563722557,52.1496801237,-1.29793812496,-14.5700050878
0.039990156433,0.709161504995,0.0376142894761,20.9433988701,7.45137565648,-23.5204707036
0.0406415789107,0.0692549718064,0.0449439849773,1.76559936254,13.9589843301,-25.062251244
0.0183023290323,0.0564429902316,0.0163847967286,39.5893387867,14.5356426835,-44.8997468014
0.0333031331641,0.90507396895,0.0412825502474,21.670481775,-2.98790247863,-13.5886992779
0.0208133487678,0.701449884533,0.0227741126744,50.4469906589,0.716444282827,-24.4185722661
0.0356083171295,0.84165280885,0.0290098564788,27.9206416127,-9.06827584926,-24.3486433313
0.0302568562535,0.26288468125,0.0256744420339,26.4543756727,13.1327757422,-56.9813109206
0.0298825388178,0.0878158981794,0.0160348971854,36.5582493412,24.5863194308,-61.8725300421
0.0264523646234,0.132562712661,0.0253324172736,62.9736215684,-36.4613567606,40.543439905
0.0107396940898,0.52303517329,0.0231462011207,60.39045225,24.6762393255,-20.6113618276
0.0384148151615,0.180935118539,0.028995273909,11.9819047228,19.1887342084,-6.56344116034
0.00413189721434,0.735446367786,0.00545501371337,90.2573912801,6.25463102876,-4.47964321286
0.0418608147176,0.428229418593,0.0183830384741,18.1510550764,3.33767910948,-37.1478804218
0.035040174584,0.594700493991,0.0354005070641,17.2746711776,21.1925576457,-25.165961238
0.0338206474559,0.140331740016,0.0135455340896,51.1525119717,0.597729180224,21.2876571017
0.0471362585706,0.304931366716,0.0125058595323,29.5755902087,-33.1845228929,9.12132855375
0.0217749538626,0.985447324192,0.0410037594454,27.0736086124,12.6119038427,-22.696750413
0.0323895293423,0.31701550048,0.0213525008784,47.7500678778,-43.1677950145,32.2940901
0.0191962031254,0.411756376894,0.0202487560973,37.6666365215,27.0426152817,-59.7549934234
0.0343586789415,0.752808981029,0.0431799907911,17.4436409265,17.0734719069,-14.7966881512
0.0170369091304,0.941232503199,0.026385397179,45.5383572244,14.2678798246,-17.2080162228
0.00448725752063,0.825117187147,0.0297763864304,50.4031575124,-8.56245649388,-21.3777953559
0.032646140613,0.083889742793,0.00794481141981,39.8942400988,5.61052915731,-39.1055740184
0.0162429703982,0.121998604938,0.0351079168582,57.6492802021,-46.561401163,21.4785759379
0.0341595980273,0.94250648953,0.00501804436795,38.327971083,7.3972190947,-19.710846632
0.0109899205974,0.120438760474,0.0339594645049,58.9396545864,-24.7724099812,16.4862244615
0.0143064142021,0.629012288699,0.0406389754145,29.4326625774,-30.3274653174,-10.8480733294
0.0478789918614,0.950820965468,0.0390040378087,12.4407987481,9.91763610094,-14.6968454387
0.0497135884463,0.315136839026,0.0413567860208,19.2240225401,-41.7174473483,25.3169118567
0.0454002920449,0.87457077639,0.0367675034521,16.0854686767,-2.97964749419,-20.3911901198
0.0321885376648,0.628780918637,0.0140865487719,35.9573819106,-28.9845540578,-12.7053628368
0.00763895640265,0.693665369922,0.0389794743373,37.6186740143,5.24556967223,-22.177889252
0.0455669161789,0.55095006786,0.0199638856617,21.8599161953,37.4338745697,-31.3970376064
0.0123871692158,0.50896502029,0.00160892377558,80.0578367891,1.61067400541,-10.4294264566
0.0111974950475,0.00200366378324,0.0220179060443,40.5740197844,2.04443898059,-20.8453792881
0.0411195004044,0.849649624868,0.0312263990663,22.157837809,-6.79980009122,-22.9839602784
0.0164920773531,0.312887082771,0.0443194222011,37.1564312519,-35.9117350445,24.413213635
0.0459114205461,0.221760672023,0.036910922239,2.01527021048,35.3153932338,-40.4135152036
0.0487243464392,0.603705352429,0.00350415665218,20.8178612109,1.54123119568,-18.1856337018
0.0168316520532,0.540478721549,0.0271641892483,47.6077153593,42.917910862,-31.8621774435
0.0115785563662,0.803441453449,0.0389602331212,33.0144328038,-1.04657140105,-20.6663894125
0.0171409963555,0.243419402696,0.027518368202,31.374061161,43.5313329216,-74.8065150903
0.04491345254,0.420926643345,0.0318328865601,8.48931462411,27.5805633402,-46.6203493915
0.0467913714975,0.413752315731,0.0472900722105,2.96603284096,31.9137781916,-42.6069990262
0.00106875903074,0.946799796673,0.0485133401566,25.9562846851,4.05633029828,-19.39834566
0.0458188630663,0.865301915046,0.0382775125253,15.2699956152,-2.29562574181,-21.8350846421
0.0221137677437,0.990022666401,0.0324317267896,35.3779593641,11.6977105728,-24.0825932112
0.00615742022549,0.425198487102,0.0446087170635,27.2483343443,-15.1525675528,-19.1612453404
0.0280486363084,0.701676370336,0.0387304788557,29.0487618328,3.03765315507,-24.5780062805
0.042848615788,0.0283691343987,0.0113165397147,14.6050152872,6.20736512802,-20.8719337714
0.0158801278888,0.781527175819,0.0449862626354,23.7853313846,12.2601838741,-15.6170544343
0.00393766577901,0.278863348734,0.0136686810783,85.4427079425,-17.8539402461,9.02020331785
0.00162256979063,0.196165000236,0.0454629177758,25.542820373,12.7596203955,-33.1196643181
0.0110806177542,0.830138779182,0.0247368447868,54.0891827215,-15.5490803585,-22.6039287514
0.0416688644792,0.915257016383,0.00461177589632,29.2397005873,4.22125919176,-18.2031319392
0.0417352058231,0.496530415253,0.0113304784185,32.6376741408,-18.6217810619,-3.84688047041
0.0165731275337,0.681727609904,0.0353661768413,39.7989632464,-11.3580785584,-21.378154494
0.0385004295678,0.690577896276,0.00679831365222,34.425581364,0.570578578448,-21.4538553441
0.0307812331984,0.399883033233,0.0129161501213,30.3294891791,41.6164204769,-56.4365896149
0.0471533801043,0.963582259973,0.0110627451477,21.8243542988,11.1180227014,-19.4769687697
0.0367912605498,0.142219418027,0.00792315982904,42.341225677,2.16827139231,3.77590320997
0.0484475606038,0.908582406324,0.0341517657765,14.6382046857,-0.342082281603,-14.3216818998
0.00350607118215,0.912290446505,0.0190458417717,68.5150468165,6.21204685182,-13.3541599296
0.0457613783887,0.804772062032,0.0149487292433,21.5637072932,2.97393760705,-19.0244332445
0.048961836759,0.28061833283,0.00998660376504,23.3663545295,-22.4714287221,-12.9540287269
0.00804761149152,0.856669659309,0.0469734100029,27.1938292782,-4.36286948706,-19.6228932093
0.0116962576833,0.237846306478,0.0395845694018,23.7295074042,34.2961680115,-59.6201786206
0.0231638520422,0.880564305794,0.0227847843581,45.7059317658,-12.0221845195,-20.4950984689
0.0340940653128,0.0482755644822,0.0235264464874,11.3951304601,13.4323685665,-28.3593423446
0.0213732564901,0.364772477404,0.0285799605438,36.9628879157,60.2058283871,-27.5797650876
0.0141177606686,0.944877431139,0.0348689671687,37.1667474516,14.1187096653,-18.5451409838
0.0336856322756,0.255674578256,0.0356173565656,13.8286817295,51.1145376024,-68.9522579992
0.0432659348486,0.961122666087,0.00848018642651,26.3157025756,10.1359058664,-19.93377835
0.0356463022698,0.0725242308345,0.0340289824488,6.89905630175,37.4420114829,-46.0904499646
0.0355295477763,0.952424238913,0.0358126557602,21.4436168771,14.2601132769,-18.6175602428
0.0249996278608,0.778055970176,0.0139543018736,45.8084393815,15.9260266341,-16.833100276
0.0205061185671,0.872822439808,0.0169489296544,54.2976301891,-14.3532727284,-20.8325985084
0.0143769238708,0.39067265561,0.0181957134668,46.835521766,47.0637587883,-59.3696695754
0.0286980970128,0.118508420324,0.000633788026841,48.9229542807,0.29080051804,-19.007010007
0.000702161134481,0.375000983828,0.0369995027863,37.3033270294,4.25805273248,-30.4529101174
0.0357449332843,0.70149911738,0.0163438284066,36.0999549148,2.80011907812,-24.2054246372
0.0160283823413,0.239718332868,0.0219658278077,38.6509129986,37.0022981123,-72.9888100852
0.0450807831768,0.892570023249,0.0400005701117,14.0939880319,-2.50856612393,-15.7755653766
0.0425606738786,0.200072962348,0.00584989479771,22.0383080021,13.2740217589,-26.0578386555
0.0410177681365,0.39906670377,0.0495508877392,3.38770875776,50.1063300391,-49.4449156704
0.0154807034668,0.785881667015,0.00116404910925,72.3303989023,-1.11679524389,-14.5121048282
0.0407347324321,0.934517109915,0.0422143958329,14.570312179,8.23134121334,-14.1024196813
0.0268341767692,0.511947056637,0.00821389011031,53.186061166,1.80382081342,-13.0067314587
0.0449743380446,0.143004990649,0.0217879574648,36.5721222522,-1.67512286282,29.2328907195
0.00220157064141,0.33039876776,0.0230303513566,60.1560184483,19.963190508,-20.8975466806
0.0450273417633,0.741624044001,0.0222450787992,21.4103622634,16.7197841228,-18.43605576
0.00919265261744,0.744743518365,0.03097164018,44.6491173667,19.5607873046,-17.4632963772
0.0202060583478,0.116038979343,0.00280790321031,68.0017377596,-4.08059114369,-10.4663166621
0.0093903973993,0.588784924606,0.0304854117322,40.9901680908,8.00086201583,-23.9168405354
0.0377220870974,0.192539311321,0.0413816771808,3.3433849757,9.445987792,-12.1181360087
0.0305209585855,0.0101117001472,0.044737087545,3.44935647942,2.62697018318,-10.9030614071
0.0338812841593,0.360943156998,0.0381384805885,22.4530762289,43.5040586264,-11.2963498131
0.0139320993857,0.0168308542271,0.0404302812891,15.1388847112,5.44040263746,-19.7583134217
0.00192315822824,0.226414557208,0.0208740454769,66.2937888874,-10.066788096,-25.194561772
0.0433918235842,0.867619083938,0.0490232424068,10.3965939942,3.47698108848,-23.259606529
0.0319393180593,0.406333708427,0.0295169673612,16.3947106465,57.7881970391,-66.7399145118
0.0242757157463,0.105443795045,0.0250015165522,49.3490548338,-26.7601045066,-39.3754648277
0.0298517739577,0.942753783009,0.0379015803543,24.170047728,12.4890522028,-17.00664846
0.0278931066776,0.853411843536,0.0127775845768,46.0930541272,-12.8636016859,-23.7653981476
0.0252025302618,0.419081368892,0.0113985481679,40.8105481038,6.03100319474,-44.3435163891
0.0164635966139,0.718056514709,0.0438528799582,28.5200886213,12.3075864772,-22.2239999561
0.000457127882714,0.727750117498,0.0411668623912,33.6143195217,3.80897706913,-17.320446037
0.0429784742456,0.921215116865,0.0207613806871,23.9527538515,3.75398799775,-14.1462336766
0.0398743692033,0.649380109924,0.0287559769854,23.974047623,-34.3913098048,-9.63836768634
0.0169864910315,0.875831081971,0.0268815783843,47.5369669782,-12.7196447497,-20.5842420836
0.0210344419419,0.0407758650003,0.0381975802244,10.3367602315,10.9874205172,-25.097699453
0.00579900827368,0.122948360293,0.048242107425,32.6405007333,-1.66845354773,1.883698849
0.0458026027755,0.928324074899,0.0360045794905,14.9275003425,4.68316260554,-13.3000752369
0.0317696018987,0.0326348398162,0.0318229678926,6.89225524645,7.66145268131,-19.7049649703
0.0156619479067,0.218869861161,0.0418138780942,14.1249650703,45.0273734629,-55.0458517962
0.019204746424,0.822478897089,0.0208654196608,49.85979934,-12.7503648541,-23.2546428996
0.00296596323723,0.88367273931,0.0220531684344,63.7872838732,1.49321097115,-14.4227564471
0.00364158176956,0.533396024097,0.0132942177826,77.8209099775,21.659191237,-19.2380452225
0.00443206038121,0.828129603041,0.00281191481783,93.2999758772,-4.38642385051,-3.80621985948
0.0190762974891,0.176418691088,0.0235409803043,35.6390340064,23.1923082851,-8.83513929889
0.0262244212028,0.965927794374,0.0260343529886,36.9721436305,18.0281016017,-22.0265243648
0.035439986559,0.924086731469,0.0431491315693,18.1068795151,3.45241844903,-11.4960348677
0.0252525637222,0.112112717259,0.0136295514331,64.5628156296,-37.5015729468,-6.75619977105
0.00840878653271,0.683834305184,0.00301448283429,87.3703876306,-0.805159302511,-7.66720742869
0.00917862268433,0.409331992405,0.00732855828277,75.7917595328,-7.13590700681,-23.8459916488
0.0394467224175,0.892821983886,0.0265081980325,26.041809544,-5.2697916464,-17.2731834597
0.0151620896709,0.149962191921,0.0328251390395,48.1735191817,26.3677785186,22.6808880952
0.0328286030934,0.28640749032,0.0201446765308,39.9243251589,-63.909518786,-2.04398519489
0.0473050836664,0.805599658515,0.0467560782102,7.6392952999,9.48721533721,-17.3533087053
0.029766202739,0.478948334187,0.0205754363998,43.8062417501,-62.807710318,12.0614411976
0.0200904872492,0.533270879982,0.0356117136624,37.3250629973,29.4987315424,-26.7535065061
0.0316949371234,0.66442761527,0.0198363603113,39.0279588687,-28.8669132482,-15.5964194105
0.0178736406067,0.37143673035,0.00257967420032,64.9565590004,12.0993006551,-23.5318678421
0.0317731892677,0.882861609813,0.00581059253838,42.5438190076,-2.38353994178,-20.1532374068
0.0433956890661,0.282578350697,0.0488303168264,10.6846841631,-33.1733668605,-9.49260832014
0.0321884725511,0.836375388854,0.0247671064696,33.2985870053,-10.3870885496,-24.8494690874
0.0448286290942,0.928928148868,0.00426395494561,25.6304917133,5.64920956867,-18.0633535291
0.013647654686,0.852371643945,0.0183796221557,61.4691672727,-18.7973233718,-21.141873331
0.0487291277316,0.929906505462,0.0253858288274,17.2367676741,6.207790596,-13.4650369642
0.035530195596,0.631910158683,0.00106151810917,37.4074152888,-1.02544078163,-19.5340879685
0.0352528986384,0.832886810438,0.0331068224818,25.1011504912,-6.43373481243,-24.0624393876
0.026095700977,0.500562730824,0.0160882151776,53.1486481465,-26.4995603408,1.500413449
0.0154917699178,0.904710315536,0.000561794207347,72.8364430545,-0.967395717317,-14.3237777269
0.0112031351269,0.331164431352,0.0357075183625,45.2790876165,10.912177966,9.34052134855
0.0446400458123,0.137713982472,0.0369734656439,33.6138592912,-30.8976817927,37.5553365882
0.0474653116046,0.795930909375,0.00493130919244,22.3564256356,3.24072737953,-18.2985447018
0.00414416843499,0.57242346551,0.0161891009905,70.032582816,2.88348783713,-17.629755848
0.0381335574179,0.509628066366,0.00957016870559,36.6917310244,-2.08057365096,-11.8361593507
0.0113529231596,0.757983315979,0.0172878214855,62.3604400649,21.32306195,-14.1402556178
0.0438216828489,0.823621614487,0.00534236425989,26.6766500329,-0.899130563033,-20.4577097888
0.0207309237399,0.355331776588,0.0287596768906,41.9744312281,48.5453693593,-8.75100608599
0.0353438146478,0.225266925052,0.00542329589746,30.674160246,15.8998806362,-38.934921581
0.0127102599685,0.528449535042,0.0218290409059,60.1313662124,30.694542557,-23.2859356367
0.00529720501119,0.324723645412,0.00131648473563,92.9701099122,2.33976935566,-2.6121364261
0.0241789353137,0.441214746419,0.0456846743308,16.6675421773,-28.5910746535,-19.4490610556
0.0115763497292,0.438447555368,0.000865173259043,80.9997265842,-5.68470976499,-10.2102757046
0.0295057594309,0.862430485494,0.00742330068433,45.7248005275,-7.47755498224,-22.0154153138
0.0381300242521,0.451772503942,0.028854307459,21.7265567057,-50.8238224152,-8.72286273444
0.0264591364407,0.522090009416,0.0155327272125,50.9064572298,12.5646931253,-16.9999183311
0.0423106891388,0.720399954232,0.00647800668942,28.8392920916,9.92700832669,-21.0974584573
0.029020494161,0.30974561318,0.0178091492334,53.7778057305,-52.1607297411,28.2868174308
0.00681946340945,0.378346229924,0.0210711991498,54.4039386491,32.2390024301,-45.1142105087
0.047931154706,0.157208446959,0.0469267734811,13.8718736927,24.9535478949,19.0209674381
0.0185077890686,0.632444042644,0.0426104472837,25.5933719118,-33.0284714525,-9.39067463935
0.0151901712142,0.7424238759,0.0108268432046,66.0350589869,21.324592956,-15.7345603085
0.00231018813121,0.805607916052,0.00535805059455,93.1389097765,-5.98172682636,-4.06976976485
0.0284086056307,0.735822887989,0.00263030794777,47.7494645752,7.30206470205,-20.6037230645
0.0455168444815,0.49484126618,0.0277246163553,24.8754535949,-35.6619550861,7.08692873072
0.041637853148,0.71385654068,0.0216672208165,27.0284545319,9.58458208766,-23.9228278687
0.0056971723956,0.341097575258,0.00485275469159,88.3811864645,12.9557468604,-7.77131355521
0.00954338711099,0.446005605606,0.00219214712143,85.2102900977,-11.6395981812,-5.59376353129
0.0192275534488,0.267796080397,0.035509461127,30.7972235394,-18.700553537,-37.7752688263
0.0272165325873,0.311148947209,0.00439634504161,54.7000030776,-9.91923352502,-2.41529189399
0.000556738171769,0.947040295389,0.0223653781282,63.8407754922,-0.320992249529,-18.1403381519
0.0470106889593,0.901397284575,0.000253838063872,23.9859726624,3.23359609471,-18.643929552
0.00344702404188,0.683649525116,0.0311152728704,49.4399063891,6.24455284078,-21.5819548061
0.0336336495171,0.763304228936,0.0133732343253,35.0743707779,18.8817693162,-16.9443014451
0.0181213022362,0.579132022684,0.00327577673546,64.3126047159,6.97665395739,-20.9703023136
0.0471469333188,0.650959976731,0.0230065675618,20.1960401955,-26.677328638,-10.8064029017
0.0396024824937,0.550740391107,0.00423390863431,31.2712838517,17.5700246279,-25.2646694612
0.047919848904,0.916217468875,0.00349520312671,22.6959090339,4.32920813617,-17.5351685311
0.00904681460911,0.821044986043,0.0404414954589,33.4821208337,-6.46619479287,-22.0741350475
0.0454856493088,0.0682607418486,0.0220252588486,7.52685522168,26.3207410414,-38.0395669198
0.0111073984488,0.390426796313,0.0464488417252,18.0545167366,38.7001104657,-47.2803453196
0.0277955688531,0.922809049187,0.0082325291442,47.0071620386,5.90432194876,-17.4749754256
0.0460851498276,0.504278419364,0.0438654898274,16.3033885972,-19.0840592281,0.0987766131704
0.0435778842565,0.712559260509,0.0337870827337,20.2983660497,9.3076863808,-23.664621542
0.0345421073592,0.499702709174,0.0123047293399,41.9388833234,-19.7569620346,-3.0704208817
0.00476302927245,0.645406102582,0.0495952872796,25.5495566983,-7.16165547449,-16.5434421782
0.0479483384927,0.147109941277,0.0475899775693,19.7098680381,2.27378476224,28.1309633231
0.01235479184,0.54385594426,0.0103586929939,71.663674088,36.2316009339,-24.5243200117
0.0437111294523,0.423895439013,0.0191870211705,15.4831264862,13.4305512616,-41.2641349442
0.0489548677322,0.495968521862,0.0465664550383,12.895898747,-26.9883382981,5.20991820599
0.0249377648982,0.59244119118,0.00834813042213,47.0517595436,9.13367206388,-25.2243979338
0.0359116793003,0.93056194502,0.0204727818169,30.8578158153,7.82221590505,-15.3314250698
0.012303472517,0.533090589043,0.0210810816838,60.4880458722,36.6492970329,-26.1115156864
0.0313021985618,0.237207064323,0.0454622852209,4.92834338218,70.1488207322,-67.9199931826
0.0353253270347,0.600896198404,0.00520943302268,34.6611875518,1.11201630501,-21.2736481693
0.0422447696671,0.856919258461,0.0195304150731,26.2011269553,-7.39984876269,-22.6926741164
0.0370529478376,0.366604910006,0.0315687369547,21.9062550807,51.7993322836,-22.9834431919
0.0121875988519,0.234987198639,0.0412955100528,20.8230414391,39.2152534261,-60.2250737905
0.0184743829238,0.50773709842,0.0332638329723,44.5289358508,-13.5181274932,-4.47345422055
0.0399409409923,0.601898466599,0.00268461253022,30.4693408594,1.4942539371,-20.0893144054
0.0234384980737,0.411382773502,0.0171428891019,35.5725857984,29.6191728628,-59.4722942798
0.0185820181287,0.762612894139,0.00376067169852,64.3245970318,6.85259308927,-16.4476938732
0.0334000854886,0.317110681833,0.0183391403556,47.4289957728,-38.0667242366,28.4120365273
0.0254028463921,0.511469913641,0.0290330664255,43.6208478695,-12.1966273855,-5.13877424931
0.0429529102158,0.70581953631,0.000680303416701,28.4337580793,3.59934926928,-19.6829247199
0.0260241949875,0.0631683281009,0.0222717403454,22.4393283023,25.7161315517,-47.3266169627
0.00492858799292,0.613258991183,0.0318318081688,45.541294107,-19.5941300229,-14.0609767596
0.0238251460057,0.120124992767,0.0129376573743,70.3945323292,-32.0458204202,10.8966768767
0.0435289686716,0.824152004128,0.0273769593975,20.5771841333,-2.56445536068,-21.9722115156
0.0309717153444,0.0578999112776,0.0181517679448,20.4039318438,19.0092623272,-39.3887910705
0.042765540971,0.777477994239,0.00332720870921,27.5306641575,5.13011593471,-18.7415657207
0.0222585371807,0.217587206449,0.0245090031668,22.6066914956,47.8158956734,-61.4887926011
0.0337814963757,0.538447895798,0.0242954182832,34.4264926704,33.5058975754,-29.4048061141
0.0378427493559,0.221726485231,0.0278703877364,7.41329769847,52.0395192403,-55.0229856849
0.0199822848788,0.0264049411915,0.0228851988208,24.7633240025,6.7170962059,-25.4861043689
0.00160562341021,0.530343329608,0.0414855928792,32.3914300529,16.4332732204,-26.4923423167
0.00314648411796,0.0300494539537,0.0301175218663,43.7522526046,4.08205427456,-28.2171347186
0.00173771514897,0.793084290151,0.00240111011917,96.3843866591,-2.78835590047,-1.47624792363
0.0015306739371,0.0107079679059,0.00290209480883,95.1945153026,-0.674876110603,-2.58538405315
0.00776032307905,0.697384521395,0.0268229868438,55.1676667116,5.87743622263,-21.5877340894
0.0232892745664,0.706967870993,0.0182587768275,51.054886814,5.2322654261,-24.4793709684
0.02230345549,0.121749702833,0.0438299611143,42.5331295491,-61.0451532269,16.3410695002
0.0229396960432,0.976614055897,0.0028534874255,57.1086457667,2.82461372361,-19.9051857171
0.0260163104266,0.679675617876,0.0482449666892,22.0269978794,-8.42974352528,-19.4173123579
0.0411341861553,0.528171411003,0.0427788055982,18.5631138355,14.7956270692,-19.8613234205
0.0440180004152,0.130633665138,0.0103525534803,37.3132367174,-11.4410081798,5.89113066728
0.0392950942747,0.0406718807351,0.0104495876424,18.8025733658,8.29739680176,-25.8159127504
0.0191360988961,0.038942643055,0.039878686681,10.6528908481,10.3857055637,-24.5703296753
0.0125431201972,0.0314273472387,0.0422270858217,14.8145597678,8.26393390902,-23.8471384195
0.0313510186828,0.33939427673,0.0314075356663,37.930454772,5.64387536896,23.8449839053
0.026515001431,0.363644325424,0.00479287433654,48.3783984036,22.7304243226,-25.816145271
0.00261305830326,0.037340128632,0.000571244340403,96.6781422515,-0.40877321302,-1.37909529084
0.0400577096217,0.206715635056,0.0171433625482,13.2415162524,25.8028697592,-34.9892690247
0.00372735677475,0.386990305973,0.0233533543482,55.0369665895,8.72114378795,-36.2400000874
0.0347404925121,0.185925099913,0.0300567953091,11.6829692919,17.5761672355,-12.1465082203
0.0116054279556,0.257382341041,0.0255174857892,48.4543700643,-16.4018100765,-41.1106365779
0.0200414420234,0.0672708397203,0.0445182284209,10.3614825118,30.6576862478,-43.6254895597
0.00434214152905,0.795963727404,0.0468539483517,26.9833093134,-0.849807818952,-19.4701081886
0.0439503804892,0.619860302968,0.00567906814728,25.2929454792,-6.92140382314,-16.565843402
0.00966799802198,0.408761729425,0.0206798137558,51.351648357,6.19224753758,-44.5535139134
0.0327121218134,0.975565669964,0.028743366956,28.9251576853,16.6314558401,-23.0110085215
0.0374863209,0.610707804082,0.0266336802592,20.5022801057,-6.26101214864,-16.311973591
0.0473509707544,0.0357730630534,0.0212547889706,4.77557232357,6.04142661789,-17.5438334858
0.0236991108774,0.220569174786,0.0284142496454,17.6696530016,54.1112108893,-63.9524909571
0.0272363913832,0.97347301398,0.0232902505027,38.2598533058,17.015223091,-23.1519591628
0.0332072068608,0.548220952703,0.00222351073894,40.3118866916,11.2329565824,-23.6940934066
0.0264465658347,0.0530367300962,0.0341733184951,9.7905024821,16.8864604096,-30.9280423174
0.00365152468978,0.371172945694,0.00882229231123,82.2097794818,8.63715798256,-21.566368892
0.0185503974901,0.369500124448,0.0265201141507,38.7163454426,63.9512106024,-39.277200645
0.021462300419,0.0605405738446,0.0234567838732,25.9914092436,23.3960437638,-47.2088766948
0.0483754644,0.954175873281,0.00404729891965,21.9661631667,6.63705101864,-18.4814666758
0.0444568831745,0.21512019477,0.0301383725871,3.54806974063,31.0171083184,-36.9581949636
0.00528266222628,0.224702045946,0.00600778019577,86.2010399281,-6.48066857223,-17.350496882
0.0323035514057,0.368078086881,0.0351912470235,22.4461415433,55.5064496167,-26.8205514005
0.0329855814979,0.615002475361,0.013737895378,33.1107944555,-14.4243608877,-16.7980819543
0.0491515186115,0.160320171306,0.026490598287,19.6222989451,27.8227807515,16.4439615034
0.0197976514372,0.472094873802,0.0229111863156,52.7465123789,-70.3777350908,11.8356862446
0.0168668202107,0.938571669416,0.0318991381529,39.1521030521,12.8252703735,-16.9894285587
0.0138581682385,0.434043832306,0.0175743275151,55.1265958219,-35.5161117801,-23.8375440654
0.0189900481829,0.986104174985,0.0277439854606,42.7662294073,12.1805205223,-23.8579596383
0.0459456292932,0.727430769715,0.0178970494586,22.9138516477,13.7099204766,-21.0386880832
0.0382134679245,0.754414316689,0.0289025199993,23.6184776767,19.6973000937,-15.5399196202
0.0148717902552,0.484939512747,0.00247669595167,75.6010467024,-7.92354229114,-8.0471259107
0.0023052085646,0.743960624096,0.0455283247542,28.173658872,5.08537244539,-16.9031830463
0.013410288492,0.90903697054,0.043251067568,28.9557478504,2.05197680988,-14.8647833317
0.0098872153975,0.274627634758,0.0425285354701,34.4829126481,-36.9188554326,-8.9963639305
